Team,gameID,WIN,HOME,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DEN,202204180GSW,0,0,37,87,.425,13,36,.361,19,21,.905,17,30,47,20,4,4,18,25,106,.551,.500,.414,.241,37.0,83.3,57.3,54.1,4.2,9.1,15.8,100.0,111.9,133.0
GSW,202204180GSW,1,1,46,84,.548,17,40,.425,17,24,.708,6,29,35,27,10,8,9,20,126,.666,.649,.476,.286,16.7,63.0,42.7,58.7,10.6,15.7,8.7,100.0,133.0,111.9
ATL,202204190MIA,0,0,41,87,.471,12,40,.300,11,14,.786,7,33,40,21,6,2,19,26,105,.564,.540,.460,.161,18.9,89.2,54.1,51.2,5.9,4.7,16.9,100.0,103.4,113.2
MIA,202204190MIA,1,1,38,79,.481,14,36,.389,25,29,.862,4,30,34,21,9,6,15,24,115,.627,.570,.456,.367,10.8,81.1,45.9,55.3,8.9,12.8,14.1,100.0,113.2,103.4
MIN,202204190MEM,0,0,30,76,.395,11,38,.289,25,28,.893,4,36,40,16,5,9,20,28,96,.543,.467,.500,.368,10.5,72.0,45.5,53.3,4.9,15.5,18.5,100.0,93.9,121.3
MEM,202204190MEM,1,1,44,92,.478,11,34,.324,25,32,.781,14,34,48,29,9,1,12,22,124,.584,.538,.370,.348,28.0,89.5,54.5,65.9,8.8,2.6,10.2,100.0,121.3,93.9
NOP,202204190PHO,1,0,46,84,.548,17,30,.567,16,20,.800,11,32,43,32,7,6,17,20,125,.673,.649,.357,.238,30.6,80.0,56.6,69.6,7.2,11.8,15.5,100.0,129.1,117.8
PHO,202204190PHO,0,1,43,86,.500,13,35,.371,15,18,.833,8,25,33,26,9,3,13,18,114,.607,.576,.407,.209,20.0,69.4,43.4,60.5,9.3,5.6,12.2,100.0,117.8,129.1
BRK,202204200BOS,0,0,35,76,.461,10,21,.476,27,34,.794,9,27,36,16,8,8,14,28,107,.588,.526,.276,.447,23.7,79.4,50.0,45.7,8.6,18.2,13.3,100.0,114.6,122.1
BOS,202204200BOS,1,1,39,75,.520,11,31,.355,25,31,.806,7,29,36,27,7,4,14,27,114,.643,.593,.413,.413,20.6,76.3,50.0,69.2,7.5,7.3,13.6,100.0,122.1,114.6
PHI,202204200TOR,1,0,38,74,.514,13,31,.419,15,20,.750,9,37,46,18,5,3,24,21,104,.628,.601,.419,.270,28.1,80.4,59.0,47.4,5.3,5.9,22.5,100.0,109.9,106.7
TOR,202204200TOR,0,1,38,86,.442,13,35,.371,12,18,.667,9,23,32,23,9,4,11,21,101,.538,.517,.407,.209,19.6,71.9,41.0,60.5,9.5,9.3,10.5,100.0,106.7,109.9
CHI,202204200MIL,1,0,44,89,.494,12,25,.480,14,15,.933,6,37,43,25,7,5,13,20,114,.596,.562,.281,.169,14.6,80.4,49.4,56.8,7.0,10.9,12.0,100.0,113.4,109.4
MIL,202204200MIL,0,1,38,82,.463,14,36,.389,20,31,.645,9,35,44,27,4,6,15,17,110,.575,.549,.439,.378,19.6,85.4,50.6,71.1,4.0,9.4,13.6,100.0,109.4,113.4
MEM,202204210MIN,1,0,35,83,.422,14,37,.378,20,31,.645,13,35,48,22,7,9,18,20,104,.538,.506,.446,.373,28.9,79.5,53.9,62.9,7.1,18.0,15.7,100.0,104.8,95.8
MIN,202204210MIN,0,1,33,85,.388,12,35,.343,17,23,.739,9,32,41,21,11,11,17,28,95,.499,.459,.412,.271,20.5,71.1,46.1,63.6,11.1,23.9,15.2,100.0,95.8,104.8
DAL,202204210UTA,1,0,41,83,.494,18,42,.429,26,31,.839,6,26,32,24,10,1,9,32,126,.652,.602,.506,.373,16.2,96.3,50.0,58.5,10.4,2.4,8.5,100.0,131.2,122.8
UTA,202204210UTA,0,1,39,69,.565,9,28,.321,31,33,.939,1,31,32,20,2,4,14,28,118,.706,.630,.406,.478,3.7,83.8,50.0,51.3,2.1,9.8,14.4,100.0,122.8,131.2
GSW,202204210DEN,1,0,41,74,.554,18,40,.450,18,28,.643,4,26,30,29,7,6,16,25,118,.684,.676,.541,.378,10.8,70.3,40.5,70.7,7.2,11.1,15.6,100.0,122.0,116.8
DEN,202204210DEN,0,1,40,80,.500,11,26,.423,22,27,.815,11,33,44,25,9,3,18,26,113,.615,.569,.325,.338,29.7,89.2,59.5,62.5,9.3,8.8,16.4,100.0,116.8,122.0
MIA,202204220ATL,0,0,41,93,.441,14,45,.311,14,17,.824,11,34,45,30,6,3,15,23,110,.547,.516,.484,.183,26.2,87.2,55.6,73.2,6.2,6.3,13.0,100.0,113.2,114.3
ATL,202204220ATL,1,1,41,80,.513,12,32,.375,17,21,.810,5,31,36,23,5,3,11,20,111,.622,.588,.400,.263,12.8,73.8,44.4,56.1,5.1,6.3,11.0,100.0,114.3,113.2
MIL,202204220CHI,1,0,43,91,.473,15,41,.366,10,14,.714,9,46,55,27,8,6,10,15,111,.571,.555,.451,.154,19.1,90.2,56.1,62.8,8.3,12.0,9.3,100.0,115.4,84.2
CHI,202204220CHI,0,1,33,84,.393,9,34,.265,6,10,.600,5,38,43,22,5,2,13,15,81,.458,.446,.405,.119,9.8,80.9,43.9,66.7,5.2,4.0,12.8,100.0,84.2,115.4
PHO,202204220NOP,1,0,44,87,.506,4,26,.154,22,27,.815,9,26,35,26,8,3,6,21,114,.576,.529,.299,.310,20.9,70.3,43.8,59.1,8.5,6.4,5.7,100.0,121.6,118.4
NOP,202204220NOP,0,1,38,79,.481,11,32,.344,24,31,.774,11,34,45,17,4,5,15,28,111,.599,.551,.405,.392,29.7,79.1,56.3,44.7,4.3,8.2,13.9,100.0,118.4,121.6
PHI,202204230TOR,0,0,34,80,.425,13,31,.419,21,25,.840,6,35,41,24,4,5,16,26,102,.560,.506,.388,.313,15.4,72.9,47.1,70.6,4.1,9.3,15.0,100.0,103.7,111.9
TOR,202204230TOR,1,1,37,88,.420,8,34,.235,28,35,.800,13,33,46,19,9,6,11,20,110,.532,.466,.386,.398,27.1,84.6,52.9,51.4,9.2,12.2,9.6,100.0,111.9,103.7
DAL,202204230UTA,0,0,33,77,.429,15,44,.341,18,23,.783,7,36,43,15,4,2,12,29,99,.568,.526,.571,.299,17.5,73.5,48.3,45.5,4.4,4.5,12.1,100.0,109.7,110.9
UTA,202204230UTA,1,1,32,79,.405,10,35,.286,26,42,.619,13,33,46,17,4,3,8,21,100,.513,.468,.443,.532,26.5,82.5,51.7,53.1,4.4,9.1,7.6,100.0,110.9,109.7
BOS,202204230BRK,1,0,42,84,.500,12,39,.308,13,14,.929,13,21,34,26,13,3,14,19,109,.604,.571,.464,.167,38.2,63.6,50.7,61.9,14.8,6.3,13.4,100.0,123.8,117.0
BRK,202204230BRK,0,1,39,77,.506,12,29,.414,13,16,.813,12,21,33,25,7,5,21,22,103,.613,.584,.377,.208,36.4,61.8,49.3,64.1,8.0,11.1,20.0,100.0,117.0,123.8
MEM,202204230MIN,0,0,42,86,.488,15,32,.469,19,25,.760,6,33,39,31,9,4,19,33,118,.608,.576,.372,.291,17.6,84.6,53.4,73.8,8.7,10.5,16.4,100.0,114.4,115.4
MIN,202204230MIN,1,1,35,74,.473,18,36,.500,31,40,.775,6,28,34,23,7,8,16,23,119,.650,.595,.486,.541,15.4,82.4,46.6,65.7,6.8,14.8,14.9,100.0,115.4,114.4
MIL,202204240CHI,1,0,45,86,.523,17,33,.515,12,18,.667,5,46,51,21,6,4,15,23,119,.634,.622,.384,.209,12.2,85.2,53.7,46.7,5.9,7.4,13.8,100.0,117.3,93.6
CHI,202204240CHI,0,1,35,90,.389,9,36,.250,16,17,.941,8,36,44,27,5,3,12,18,95,.487,.439,.400,.189,14.8,87.8,46.3,77.1,4.9,5.7,11.0,100.0,93.6,117.3
GSW,202204240DEN,0,0,43,86,.500,12,34,.353,23,32,.719,9,27,36,26,15,3,17,27,121,.605,.570,.395,.372,24.3,84.4,52.2,60.5,14.5,7.1,14.5,100.0,117.1,121.9
DEN,202204240DEN,1,1,41,73,.562,15,31,.484,29,36,.806,5,28,33,28,9,2,20,31,126,.709,.664,.425,.493,15.6,75.7,47.8,68.3,8.7,3.8,18.4,100.0,121.9,117.1
MIA,202204240ATL,1,0,40,92,.435,13,42,.310,17,21,.810,15,33,48,22,8,1,7,23,110,.543,.505,.457,.228,33.3,75.0,53.9,55.0,9.2,3.0,6.5,100.0,125.8,98.4
ATL,202204240ATL,0,1,30,75,.400,15,42,.357,11,20,.550,11,30,41,18,2,3,15,21,86,.513,.500,.560,.267,25.0,66.7,46.1,60.0,2.3,6.0,15.2,100.0,98.4,125.8
PHO,202204240NOP,0,0,43,85,.506,7,27,.259,10,15,.667,12,27,39,33,6,3,13,28,103,.562,.547,.318,.176,29.3,58.7,44.8,76.7,6.6,4.9,12.4,100.0,113.3,129.8
NOP,202204240NOP,1,1,40,85,.471,6,24,.250,32,42,.762,19,29,48,20,8,3,9,16,118,.570,.506,.282,.494,41.3,70.7,55.2,50.0,8.8,5.2,8.0,100.0,129.8,113.3
BOS,202204250BRK,1,0,42,89,.472,14,35,.400,18,22,.818,10,35,45,26,3,4,13,28,116,.588,.551,.393,.247,25.0,81.4,54.2,61.9,3.1,8.7,11.6,100.0,120.3,116.1
BRK,202204250BRK,0,1,41,81,.506,13,35,.371,17,29,.586,8,30,38,28,5,7,10,23,112,.597,.586,.432,.358,18.6,75.0,45.8,68.3,5.2,13.0,9.6,100.0,116.1,120.3
TOR,202204250PHI,1,0,42,82,.512,8,31,.258,11,13,.846,3,37,40,24,8,6,9,20,103,.587,.561,.378,.159,9.4,82.2,51.9,57.1,8.5,13.6,9.3,100.0,109.8,93.8
PHI,202204250PHI,0,1,31,81,.383,10,37,.270,16,20,.800,8,29,37,21,7,1,16,17,88,.490,.444,.457,.247,17.8,90.6,48.1,67.7,7.5,2.0,15.1,100.0,93.8,109.8
UTA,202204250DAL,0,0,29,77,.377,3,30,.100,16,21,.762,7,33,40,12,8,2,13,24,77,.446,.396,.390,.273,15.6,75.0,44.9,41.4,8.8,4.8,13.1,100.0,84.6,112.1
DAL,202204250DAL,1,1,37,85,.435,12,43,.279,16,21,.762,11,38,49,16,6,1,11,18,102,.541,.506,.506,.247,25.0,84.4,55.1,43.2,6.6,2.1,10.5,100.0,112.1,84.6
ATL,202204260MIA,0,0,31,74,.419,8,25,.320,24,28,.857,12,30,42,15,8,2,19,22,94,.544,.473,.338,.378,31.6,81.1,56.0,48.4,8.7,3.9,18.0,100.0,101.6,104.9
MIA,202204260MIA,1,1,37,82,.451,7,31,.226,16,21,.762,7,26,33,19,12,2,14,25,97,.532,.494,.378,.256,18.9,68.4,44.0,51.4,13.0,4.1,13.3,100.0,104.9,101.6
MIN,202204260MEM,0,0,37,83,.446,14,33,.424,21,24,.875,6,36,42,23,9,7,23,29,109,.583,.530,.398,.289,14.6,66.7,44.2,62.2,8.4,10.6,19.7,100.0,101.7,103.6
MEM,202204260MEM,1,1,39,94,.415,7,28,.250,26,39,.667,18,35,53,24,10,7,16,19,111,.499,.452,.298,.415,33.3,85.4,55.8,61.5,9.3,14.0,12.6,100.0,103.6,101.7
NOP,202204260PHO,0,0,32,80,.400,5,25,.200,28,35,.800,13,34,47,14,6,5,15,20,97,.508,.431,.313,.438,27.7,85.0,54.0,43.8,6.3,8.5,13.6,100.0,101.1,116.7
PHO,202204260PHO,1,1,43,86,.500,10,27,.370,16,20,.800,6,34,40,28,10,4,10,25,112,.591,.558,.314,.233,15.0,72.3,46.0,65.1,10.4,7.3,9.5,100.0,116.7,101.1
CHI,202204270MIL,0,0,39,92,.424,15,52,.288,7,11,.636,6,31,37,24,12,3,16,18,100,.516,.505,.565,.120,12.0,81.6,42.0,61.5,11.5,5.9,14.2,100.0,96.2,111.6
MIL,202204270MIL,1,1,43,87,.494,14,36,.389,16,20,.800,7,44,51,23,10,2,16,13,116,.605,.575,.414,.230,18.4,88.0,58.0,53.5,9.6,5.0,14.3,100.0,111.6,96.2
DEN,202204270GSW,0,0,36,81,.444,6,29,.207,20,29,.690,14,36,50,26,5,5,15,21,98,.523,.481,.358,.358,31.1,85.7,57.5,72.2,5.4,9.8,13.8,100.0,105.3,109.6
GSW,202204270GSW,1,1,37,82,.451,13,31,.419,15,21,.714,6,31,37,28,10,6,10,22,102,.559,.530,.378,.256,14.3,68.9,42.5,75.7,10.7,11.5,9.9,100.0,109.6,105.3
PHI,202204280TOR,1,0,47,81,.580,16,40,.400,22,23,.957,10,37,47,32,4,4,11,22,132,.724,.679,.494,.284,31.3,71.2,56.0,68.1,4.4,7.4,10.8,100.0,144.9,106.5
TOR,202204280TOR,0,1,35,89,.393,7,35,.200,20,25,.800,15,22,37,15,6,1,10,22,97,.485,.433,.393,.281,28.8,68.8,44.0,42.9,6.6,2.4,9.1,100.0,106.5,144.9
PHO,202204280NOP,1,0,45,75,.600,8,20,.400,17,18,.944,5,27,32,23,8,2,14,21,115,.693,.653,.267,.240,17.2,69.2,47.1,51.1,8.7,3.4,14.4,100.0,124.5,118.0
NOP,202204280NOP,0,1,42,83,.506,8,24,.333,17,19,.895,12,24,36,25,9,0,17,25,109,.597,.554,.289,.229,30.8,82.8,52.9,59.5,9.7,0.0,15.7,100.0,118.0,124.5
DAL,202204280UTA,1,0,36,80,.450,17,43,.395,9,11,.818,3,34,37,22,6,4,10,19,98,.578,.556,.538,.138,7.5,75.6,43.5,61.1,6.6,8.2,10.5,100.0,108.1,105.9
UTA,202204280UTA,0,1,36,84,.429,9,35,.257,15,20,.750,11,37,48,20,5,4,11,15,96,.517,.482,.417,.238,24.4,92.5,56.5,55.6,5.5,10.8,10.6,100.0,105.9,108.1
MEM,202204290MIN,1,0,40,86,.465,15,32,.469,19,24,.792,16,39,55,24,7,8,19,21,114,.590,.552,.372,.279,34.0,86.7,59.8,60.0,7.1,15.1,16.4,100.0,115.9,107.8
MIN,202204290MIN,0,1,38,84,.452,12,31,.387,18,26,.692,6,31,37,22,12,5,11,21,106,.555,.524,.369,.310,13.3,66.0,40.2,57.9,12.2,9.3,10.3,100.0,107.8,115.9
MIL,202205010BOS,1,0,37,90,.411,12,34,.353,15,21,.714,10,44,54,22,11,5,14,21,101,.509,.478,.378,.233,20.8,81.5,52.9,59.5,11.0,14.7,12.4,100.0,101.3,89.2
BOS,202205010BOS,0,1,28,84,.333,18,50,.360,15,20,.750,10,38,48,21,8,7,18,25,89,.480,.440,.595,.238,18.5,79.2,47.1,75.0,8.0,12.5,16.2,100.0,89.2,101.3
GSW,202205010MEM,1,0,45,93,.484,14,38,.368,13,20,.650,16,36,52,31,10,6,18,25,117,.575,.559,.409,.215,34.8,69.2,53.1,68.9,9.8,10.9,15.0,100.0,114.7,113.7
MEM,202205010MEM,0,1,41,95,.432,16,40,.400,18,24,.750,16,30,46,26,11,6,16,19,116,.549,.516,.421,.253,30.8,65.2,46.9,63.4,10.8,10.9,13.2,100.0,113.7,114.7
PHI,202205020MIA,0,0,34,79,.430,6,34,.176,18,20,.900,9,28,37,18,4,6,15,17,92,.524,.468,.430,.253,22.0,65.1,44.0,52.9,4.3,10.7,14.6,100.0,99.9,115.1
MIA,202205020MIA,1,1,40,92,.435,9,36,.250,17,18,.944,15,32,47,21,5,2,13,18,106,.530,.484,.391,.196,34.9,78.0,56.0,52.5,5.4,4.4,11.5,100.0,115.1,99.9
DAL,202205020PHO,0,0,40,85,.471,16,39,.410,18,25,.720,7,29,36,16,6,2,9,22,114,.594,.565,.459,.294,15.6,69.0,41.4,40.0,6.3,3.2,8.6,100.0,120.1,127.5
PHO,202205020PHO,1,1,46,91,.505,11,28,.393,18,18,1.000,13,38,51,27,3,6,10,21,121,.612,.566,.308,.198,31.0,84.4,58.6,58.7,3.2,13.0,9.2,100.0,127.5,120.1
MIL,202205030BOS,0,0,34,73,.466,3,18,.167,15,23,.652,5,32,37,16,4,5,17,19,86,.517,.486,.247,.315,13.2,82.1,48.1,47.1,4.3,13.5,17.0,100.0,91.7,116.2
BOS,202205030BOS,1,1,38,80,.475,20,43,.465,13,15,.867,7,33,40,28,10,5,16,23,109,.629,.600,.538,.188,17.9,86.8,51.9,73.7,10.7,9.1,15.6,100.0,116.2,91.7
GSW,202205030MEM,0,0,40,95,.421,7,38,.184,14,18,.778,14,38,52,27,6,2,18,20,101,.491,.458,.400,.189,28.0,74.5,51.5,67.5,5.9,4.3,14.9,100.0,99.4,104.4
MEM,202205030MEM,1,1,36,91,.396,14,45,.311,20,21,.952,13,36,49,17,13,6,15,23,106,.529,.473,.495,.231,25.5,72.0,48.5,47.2,12.8,10.5,13.0,100.0,104.4,99.4
PHI,202205040MIA,0,0,38,84,.452,8,30,.267,19,22,.864,5,29,34,17,10,4,10,25,103,.550,.500,.357,.262,12.2,78.4,43.6,44.7,10.4,8.2,9.6,100.0,107.1,123.7
MIA,202205040MIA,1,1,40,78,.513,14,29,.483,25,31,.806,8,36,44,25,5,3,14,22,119,.649,.603,.372,.397,21.6,87.8,56.4,62.5,5.2,5.6,13.3,100.0,123.7,107.1
DAL,202205040PHO,0,0,36,79,.456,17,41,.415,20,24,.833,7,18,25,19,7,1,17,26,109,.609,.563,.519,.304,18.9,81.8,42.4,52.8,7.3,2.0,16.0,100.0,112.9,133.6
PHO,202205040PHO,1,1,49,76,.645,13,25,.520,18,21,.857,4,30,34,28,6,6,17,28,129,.757,.730,.329,.276,18.2,81.1,57.6,57.1,6.2,15.8,16.6,100.0,133.6,112.9
MIA,202205060PHI,0,0,27,77,.351,7,30,.233,18,24,.750,11,25,36,14,11,1,13,22,79,.451,.396,.390,.312,23.9,75.8,45.6,51.9,12.8,2.9,12.9,100.0,91.6,114.8
PHI,202205060PHI,1,1,32,67,.478,16,33,.485,19,22,.864,8,35,43,22,7,3,19,24,99,.646,.597,.493,.328,24.2,76.1,54.4,68.8,8.1,6.4,19.9,100.0,114.8,91.6
PHO,202205060DAL,0,0,34,76,.447,13,28,.464,13,15,.867,9,36,45,23,5,1,17,14,94,.569,.533,.368,.197,24.3,81.8,55.6,67.6,5.5,2.0,17.1,100.0,103.6,113.5
DAL,202205060DAL,1,1,40,90,.444,13,39,.333,10,13,.769,8,28,36,25,12,4,8,19,103,.538,.517,.433,.144,18.2,75.7,44.4,62.5,13.2,8.3,7.7,100.0,113.5,103.6
BOS,202205070MIL,0,0,32,87,.368,9,33,.273,28,34,.824,11,36,47,23,5,13,12,21,101,.495,.420,.379,.391,21.6,73.5,47.0,71.9,5.0,20.0,10.5,100.0,100.5,102.5
MIL,202205070MIL,1,1,40,99,.404,9,34,.265,14,17,.824,13,40,53,20,8,4,12,27,103,.484,.449,.343,.172,26.5,78.4,53.0,50.0,8.0,7.4,10.1,100.0,102.5,100.5
MEM,202205070GSW,0,0,40,92,.435,16,43,.372,16,21,.762,7,23,30,21,7,4,12,20,112,.553,.522,.467,.228,17.1,85.2,44.1,52.5,6.8,7.5,10.6,100.0,108.1,137.0
GSW,202205070GSW,1,1,53,85,.624,17,32,.531,19,21,.905,4,34,38,34,5,4,16,24,142,.753,.724,.376,.247,14.8,82.9,55.9,64.2,4.8,8.2,14.5,100.0,137.0,108.1
PHO,202205080DAL,0,0,39,84,.464,9,25,.360,14,18,.778,12,32,44,27,4,4,17,25,101,.549,.518,.298,.214,30.8,76.2,54.3,69.2,4.3,9.8,15.6,100.0,109.2,120.0
DAL,202205080DAL,1,1,38,85,.447,20,44,.455,15,19,.789,10,27,37,22,5,1,11,21,111,.594,.565,.518,.224,23.8,69.2,45.7,57.9,5.4,1.7,10.5,100.0,120.0,109.2
MIA,202205080PHI,0,0,38,82,.463,7,35,.200,25,28,.893,5,28,33,24,9,5,13,26,108,.573,.506,.427,.341,15.2,87.5,50.8,63.2,9.3,14.3,12.1,100.0,111.6,119.9
PHI,202205080PHI,1,1,37,68,.544,16,33,.485,26,34,.765,4,28,32,25,5,2,17,24,116,.699,.662,.485,.500,12.5,84.8,49.2,67.6,5.2,4.3,17.0,100.0,119.9,111.6
BOS,202205090MIL,1,0,42,84,.500,14,37,.378,18,20,.900,4,34,38,25,2,4,11,25,116,.625,.583,.440,.238,10.3,72.3,44.2,59.5,2.1,6.0,10.6,100.0,119.0,110.8
MIL,202205090MIL,0,1,39,94,.415,9,27,.333,21,27,.778,13,35,48,18,6,3,8,17,108,.510,.463,.287,.287,27.7,89.7,55.8,46.2,6.2,6.4,7.0,100.0,110.8,119.0
MEM,202205090GSW,0,0,40,96,.417,9,35,.257,9,15,.600,10,38,48,25,10,10,12,19,98,.478,.464,.365,.156,18.5,79.2,47.1,62.5,9.7,18.9,10.5,100.0,95.3,98.2
GSW,202205090GSW,1,1,36,90,.400,9,37,.243,20,22,.909,10,44,54,25,6,7,16,15,101,.507,.450,.411,.244,20.8,81.5,52.9,69.4,5.8,11.5,13.8,100.0,98.2,95.3
PHI,202205100MIA,0,0,31,85,.365,9,32,.281,14,15,.933,10,26,36,14,8,2,16,19,85,.464,.418,.376,.176,20.8,76.5,43.9,45.2,8.5,3.9,14.9,100.0,89.8,126.8
MIA,202205100MIA,1,1,45,84,.536,13,33,.394,17,23,.739,8,38,46,26,8,4,11,13,120,.637,.613,.393,.274,23.5,79.2,56.1,57.8,8.5,7.5,10.5,100.0,126.8,89.8
DAL,202205100PHO,0,0,27,71,.380,8,32,.250,18,27,.667,6,32,38,9,7,0,18,21,80,.483,.437,.451,.380,13.6,72.7,43.2,33.3,7.5,0.0,17.8,100.0,86.0,118.3
PHO,202205100PHO,1,1,43,87,.494,12,32,.375,12,16,.750,12,38,50,28,10,2,12,23,110,.585,.563,.368,.184,27.3,86.4,56.8,65.1,10.8,5.1,11.3,100.0,118.3,86.0
MIL,202205110BOS,1,0,40,92,.435,13,29,.448,17,21,.810,17,32,49,22,5,5,13,14,110,.543,.505,.315,.228,35.4,86.5,57.6,55.0,5.4,9.8,11.4,100.0,118.3,115.1
BOS,202205110BOS,0,1,42,82,.512,10,31,.323,13,15,.867,5,31,36,25,6,7,10,19,107,.604,.573,.378,.183,13.5,64.6,42.4,59.5,6.5,11.1,10.1,100.0,115.1,118.3
GSW,202205110MEM,0,0,36,80,.450,14,39,.359,9,13,.692,4,33,37,22,3,5,22,23,95,.554,.538,.488,.163,9.8,64.7,40.2,61.1,2.9,8.6,20.4,100.0,93.2,131.4
MEM,202205110MEM,1,1,47,99,.475,18,41,.439,22,30,.733,18,37,55,37,12,4,10,17,134,.597,.566,.414,.303,35.3,90.2,59.8,78.7,11.8,9.8,8.2,100.0,131.4,93.2
MIA,202205120PHI,1,0,42,87,.483,7,28,.250,8,11,.727,13,36,49,19,7,6,16,12,99,.539,.523,.322,.126,31.0,85.7,58.3,45.2,7.5,12.0,14.8,100.0,105.6,96.0
PHI,202205120PHI,0,1,36,87,.414,12,37,.324,6,7,.857,6,29,35,21,8,6,13,16,90,.500,.483,.425,.080,14.3,69.0,41.7,58.3,8.5,10.2,12.6,100.0,96.0,105.6
PHO,202205120DAL,0,0,31,78,.397,6,18,.333,18,21,.857,13,32,45,18,3,2,22,27,86,.493,.436,.231,.269,28.9,82.1,53.6,58.1,3.3,5.3,20.1,100.0,93.4,122.7
DAL,202205120DAL,1,1,35,77,.455,16,39,.410,27,36,.750,7,32,39,18,16,4,7,23,113,.609,.558,.506,.468,17.9,71.1,46.4,51.4,17.4,6.7,7.0,100.0,122.7,93.4
BOS,202205130MIL,1,0,38,87,.437,17,43,.395,15,23,.652,8,34,42,22,5,7,8,17,108,.556,.534,.494,.264,16.0,82.9,46.2,57.9,5.2,11.9,7.6,100.0,112.2,98.7
MIL,202205130MIL,0,1,36,88,.409,7,29,.241,16,18,.889,7,42,49,15,5,3,11,25,95,.495,.449,.330,.205,17.1,84.0,53.8,41.7,5.2,6.8,10.3,100.0,98.7,112.2
MEM,202205130GSW,0,0,34,96,.354,15,36,.417,13,20,.650,10,34,44,21,8,6,7,12,96,.458,.432,.375,.208,18.2,57.6,38.6,61.8,8.1,11.8,6.3,100.0,97.1,111.2
GSW,202205130GSW,1,1,41,104,.394,20,53,.377,8,11,.727,25,45,70,24,3,10,19,17,110,.505,.490,.510,.106,42.4,81.8,61.4,58.5,3.0,16.7,14.9,100.0,111.2,97.1
MIL,202205150BOS,0,0,33,90,.367,4,33,.121,11,16,.688,11,45,56,20,5,5,13,18,81,.417,.389,.367,.178,21.6,84.9,53.8,60.6,5.1,15.2,11.8,100.0,82.1,110.5
BOS,202205150BOS,1,1,37,88,.420,22,55,.400,13,18,.722,8,40,48,29,5,7,14,19,109,.568,.545,.625,.205,15.1,78.4,46.2,78.4,5.1,12.3,12.7,100.0,110.5,82.1
DAL,202205150PHO,1,0,46,81,.568,19,39,.487,12,12,1.000,6,37,43,14,9,6,12,17,123,.713,.685,.481,.148,20.0,71.2,52.4,30.4,10.0,11.3,12.2,100.0,136.8,100.1
PHO,202205150PHO,0,1,33,87,.379,12,34,.353,12,18,.667,15,24,39,22,8,4,12,18,90,.474,.448,.391,.207,28.8,80.0,47.6,66.7,8.9,9.5,11.2,100.0,100.1,136.8
BOS,202205170MIA,0,0,36,79,.456,11,34,.324,24,32,.750,8,30,38,22,8,8,16,23,107,.575,.525,.430,.405,21.1,76.9,49.4,61.1,8.2,16.0,14.7,100.0,110.0,121.3
MIA,202205170MIA,1,1,39,80,.488,10,30,.333,30,34,.882,9,30,39,18,10,12,13,24,118,.621,.550,.375,.425,23.1,78.9,50.6,46.2,10.3,26.7,12.0,100.0,121.3,110.0
DAL,202205180GSW,0,0,31,86,.360,11,48,.229,14,21,.667,9,26,35,14,7,1,13,17,87,.457,.424,.558,.244,17.0,78.8,40.7,45.2,7.3,1.9,12.0,100.0,90.3,116.3
GSW,202205180GSW,1,1,46,82,.561,10,29,.345,10,16,.625,7,44,51,24,8,7,15,22,112,.629,.622,.354,.195,21.2,83.0,59.3,52.2,8.3,18.4,14.4,100.0,116.3,90.3
BOS,202205190MIA,1,0,43,84,.512,20,40,.500,21,23,.913,8,33,41,28,8,5,10,21,127,.675,.631,.476,.274,21.1,73.3,49.4,65.1,8.4,9.6,9.6,100.0,133.6,107.3
MIA,202205190MIA,0,1,38,86,.442,10,34,.294,16,22,.727,12,30,42,21,4,3,15,18,102,.533,.500,.395,.256,26.7,78.9,50.6,55.3,4.2,6.8,13.6,100.0,107.3,133.6
DAL,202205200GSW,0,0,37,78,.474,21,45,.467,22,29,.759,4,26,30,22,7,5,12,20,117,.645,.609,.577,.372,10.3,76.5,41.1,59.5,7.1,9.3,11.7,100.0,119.4,128.5
GSW,202205200GSW,1,1,46,82,.561,14,28,.500,20,25,.800,8,35,43,33,4,2,16,26,126,.677,.646,.341,.305,23.5,89.7,58.9,71.7,4.1,6.1,14.7,100.0,128.5,119.4
MIA,202205210BOS,1,0,43,92,.467,11,33,.333,12,14,.857,8,26,34,22,19,4,9,24,109,.555,.527,.359,.152,18.6,74.3,43.6,51.2,19.7,10.5,8.4,100.0,113.0,106.8
BOS,202205210BOS,0,1,34,70,.486,12,32,.375,23,30,.767,9,35,44,21,2,7,24,21,103,.619,.571,.457,.429,25.7,81.4,56.4,61.8,2.1,11.9,22.4,100.0,106.8,113.0
GSW,202205220DAL,1,0,38,81,.469,11,32,.344,22,25,.880,14,33,47,28,5,1,13,23,109,.592,.537,.395,.309,35.0,82.5,58.8,73.7,5.6,3.3,12.4,100.0,123.1,112.9
DAL,202205220DAL,0,1,30,75,.400,13,45,.289,27,34,.794,7,26,33,18,4,2,9,18,100,.556,.487,.600,.453,17.5,65.0,41.3,60.0,4.5,4.1,9.1,100.0,112.9,123.1
